 0 0 0 0 0 0 0 0 0 0 0 0 0.5 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5
 0.4666667 0.1538462 0.5714286 0.4666667 0.6 0.6 0.7272727 0.4666667 0.5833333 0.75 0.3333333 0.5555556 0 0.5 0.4666667 0.6 0.4 0.8 0.6923077 0.7777778 0.6 0.4666667 0.7692308 0.6666667 1 0.5 1 0.8 1 0.8333333 1 1 0.8 0.5 1 0.5 0 1 0.75 0.6666667 1 1 1 1 1 1 1 1 1 1 1 0 1 0.5 1 1 1 0 1 1 1
 0.4117647 0.4666667 0.5 0.6470588 0.7647059 0.6470588 0.7272727 0.6470588 0.5 0.7142857 0.4705882 0.4444444 0 0.5333333 0.5 0.5294118 0.5294118 0.8 0.6923077 0.6666667 0.5882353 0.7647059 0.6153846 0.6470588 1 0.6666667 1 1 0.7142857 0.8333333 1 1 0.7647059 0.625 0.8 1 0.6666667 0.6666667 1 0.6666667 0.5 0.875 1 1 1 1 1 1 1 1 1 0 0.8 0.5 1 1 1 0 1 1 1
 0.4705882 0.2 0.4285714 0.5882353 0.7647059 0.5882353 0.6363636 0.4117647 0.4166667 0.6428571 0.2352941 0.4444444 0 0.4 0.4705882 0.5 0.3529412 0.8 0.7692308 0.7777778 0.5882353 0.5294118 0.6153846 0.5294118 1 0.5 1 1 0.8571429 0.8333333 1 1 0.8235294 0.4375 0.6 0.5 0.3333333 0.3333333 1 0.6666667 0.5 0.625 1 1 1 1 1 1 1 1 1 0 0.8 1 1 1 1 1 1 1 1
 0.4117647 0.2666667 0.5714286 0.5882353 0.6470588 0.6470588 0.5454545 0.4705882 0.5833333 0.6428571 0.4705882 0.6666667 0 0.6 0.4705882 0.6470588 0.5 1 0.6923077 0.8888889 0.5882353 0.6470588 0.6923077 0.6470588 1 0.8333333 1 0.8 0.7142857 0.8333333 1 1 0.8235294 0.6875 0.8 0.5 0.6666667 0.6666667 0.8 0.6666667 0.5 0.75 1 0.6 1 1 1 1 1 0.8333333 0.6666667 1 0.6 1 0.5 1 0 0 0 1 1
 0.2 0 0.4 0.4 0.4 0.4 0.2 0 0.4 0.4 0 0 0 0.2 0.2 0.2 0 0.5 0.5 0.6 0.2 0.6 0.2 0.4 1 0.25 1 0.75 1 0.6666667 1 1 0.4 0.2 0.5 0.5 0.5 0.5 0.5 0 0.5 0.5 1 1 1 1 1 1 1 1 1 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5
 0.3076923 0.08333333 0.3076923 0.3846154 0.4615385 0.3846154 0.6 0.2307692 0.3636364 0.5454545 0.2307692 0.25 0 0.3076923 0.3076923 0.2307692 0.3076923 0.5 0.5 0.625 0.3846154 0.4615385 0.6363636 0.5384615 1 0.625 1 1 0.8571429 0.8333333 1 1 0.7692308 0.5833333 0.5 0.5 0.5 0.5 1 0.5 0.75 0.75 1 0.8 1 1 1 1 1 1 0.8333333 0 0.6 1 0.75 0 1 1 0 0 1
 0.5555556 0 0.2222222 0.2222222 0.5555556 0.4444444 0.5 0.3333333 0.5 0.5 0.2222222 0.4285714 0 0.2222222 0.3333333 0.2222222 0.1111111 0.4 0.375 0.5 0.3333333 0.5555556 0.625 0.4444444 1 0.6666667 1 0.8 0.75 1 1 1 0.7777778 0.375 0.5 0.5 0.5 0.5 1 0.6666667 0.5 0.6 1 0.5 1 1 1 1 1 1 1 0.5 1 0.5 1 1 0.5 0.5 0 0 1
 0.4705882 0.2 0.3571429 0.3529412 0.5294118 0.5294118 0.5454545 0.3529412 0.5 0.7142857 0.2352941 0.7777778 0 0.4 0.4117647 0.4117647 0.4117647 0.8 0.6153846 0.6666667 0.5 0.5882353 0.5384615 0.5294118 1 0.5 1 0.8 0.8571429 0.8333333 1 1 0.7647059 0.4375 0.4 0.5 0.3333333 0.6666667 1 1 1 0.875 1 0.8 1 1 1 1 1 1 1 1 0.6 1 1 1 1 0 1 1 1
 0.4117647 0.2666667 0.5714286 0.5294118 0.7058824 0.6470588 0.5454545 0.5882353 0.4166667 0.7142857 0.2352941 0.3333333 0 0.5333333 0.2352941 0.4705882 0.3529412 0.4 0.5384615 0.4444444 0.4117647 0.5 0.6153846 0.6470588 1 0.5 1 0.8 0.8571429 0.8333333 1 1 0.6470588 0.4375 0.8 0.5 0.6666667 0.6666667 1 0.6666667 0.5 1 1 0.8 1 1 1 1 1 1 1 0 0.8 0.5 1 1 1 0 0 0 1
 0.3076923 0.1666667 0.4166667 0.2307692 0.4615385 0.4615385 0.5454545 0.2307692 0.4545455 0.8181818 0.1538462 0.2857143 0 0.2307692 0.3846154 0.3846154 0.3076923 0.8 0.3636364 0.375 0.4615385 0.3846154 0.5 0.5384615 1 0.5 1 1 1 0.8333333 1 1 0.6923077 0.6153846 0.6666667 0.5 0 1 0.75 0.5 0.5 0.7142857 1 0.6 1 1 1 1 1 0.8 0.8333333 0.5 0.75 0.5 1 1 1 0 0.5 0.5 0.5
 0.2941176 0.2666667 0.3571429 0.4117647 0.5882353 0.5294118 0.5454545 0.2941176 0.3333333 0.5714286 0.1764706 0.2222222 0 0.3333333 0.3529412 0.4705882 0.3529412 0.6 0.4615385 0.5555556 0.4705882 0.3529412 0.4615385 0.5 1 0.5 1 1 0.8571429 0.6666667 1 1 0.7647059 0.5625 0.8 0.5 0.3333333 0.3333333 0.8 0.3333333 0.5 0.875 1 0.8 1 1 1 1 1 0.8333333 0.8333333 0 0.8 0.5 1 0 1 1 0 0 1
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.5 1 1 1 1 1 1 1 1 1 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5
 0.3333333 0.1 0.4444444 0.3333333 0.5833333 0.5 0.5 0.3333333 0.2857143 0.7777778 0.1666667 0.2 0 0.5 0.3333333 0.5 0.1666667 0.75 0.375 0.3333333 0.5 0.5 0.5 0.5 0 0.5 1 1 1 0.8 1 1 0.75 0.4545455 0.8 0 0.3333333 0.3333333 1 0 1 1 0.5 1 0.5 0.5 0.5 0.5 1 1 1 0 1 0.5 1 0.5 0.5 0.5 0 0 0
 0 0 0 0.3333333 0 0 0.6666667 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.5 1 1 0.5 1 1 0.3333333 0.6666667 0.5 0.5 0.5 0.5 0.5 0.5 0.5 1 0.5 0.5 0.5 0.5 0.5 0.5 1 1 0.5 0.5 0.5 0.5 0.5 0 0.5 0.5 0.5 0.5 0.5
 0 0 0.2 0.2 0 0 0.2 0 0 0.2 0 0 0 0.2 0 0 0.2 0.25 0 0.2 0.2 0.2 0 0 0 0 0 0.5 0.5 0.3333333 1 1 0.4 0.2 0.5 0.5 0.5 0.5 0.5 0 0 0 0.5 0.5 0.5 0.5 0.5 0.5 0 0 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5
 0.1428571 0.1428571 0.1428571 0 0.2857143 0 0 0.1428571 0.1428571 0.1428571 0 0 0 0 0.2857143 0.1428571 0.2857143 0 0.1428571 0.25 0.1428571 0.1428571 0 0.1428571 0 0 0 0.5 0.5 0.75 1 1 0.5714286 0.4285714 1 0.5 0.5 0.5 0.5 0 0 0.6 0 0.5 1 1 1 1 0.5 0.6666667 0.75 0.5 0.3333333 0.5 0.6666667 0 1 0 0.5 0.5 0.5
 0.1666667 0 0.3333333 0.3333333 0.3333333 0.3333333 0.2 0 0.2 0 0.1666667 0 0 0.1666667 0.1666667 0.1666667 0.1666667 0.3333333 0.1666667 0 0.1666667 0.1666667 0.1666667 0.3333333 0 0.2 0.5 0.6666667 0.25 0.5 1 1 0.5 0.1666667 0.5 0.5 0.5 0.5 0.5 0 0.3333333 0.25 0 1 1 1 1 1 1 0.5 1 0.5 0 0.5 0 0.5 0.5 0.5 0.5 0.5 0.5
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.5 1 1 1 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.5 1 1 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5
 0.2941176 0.06666667 0.2142857 0.3529412 0.3529412 0.4705882 0.4545455 0.2352941 0.25 0.2857143 0.1176471 0.3333333 0 0.2 0.2352941 0.1764706 0.1764706 0.6 0.2307692 0.2222222 0.2352941 0.3529412 0.3076923 0.2352941 0 0.25 0.6666667 0.6 0.4285714 0.5 0 0 0.5 0.1875 0.4 0.5 0 0.3333333 0.6 0.6666667 0.25 0.25 0 0.4 1 1 1 1 1 0.6666667 0.8333333 0 0.2 0.5 0.25 1 1 0 0 0 1
 0.375 0.2 0.3846154 0.3125 0.5625 0.625 0.2727273 0.375 0.25 0.7857143 0.1875 0.375 0 0.5 0.375 0.5625 0.3125 0.8 0.4166667 0.625 0.5625 0.5625 0.3846154 0.4375 0 0.5454545 0.3333333 0.8 0.5714286 0.8333333 0 0 0.8125 0.5 1 1 0.6666667 1 0.8 0 0.5 0.875 1 0.6 1 1 1 1 1 0.8333333 0.8333333 0 0.6 0.5 1 0 1 0 0.5 0.5 0.5
 0.2 0.2 0 0.2 0.4 0.4 0 0.2 0 0.3333333 0.2 0.5 0.5 0 0.2 0.4 0.2 0.5 0.5 0.5 0.6 0.2 0.3333333 0.2 0.5 0.2 0.5 0.5 0 0.5 0.5 0.5 0.6 0 0.5 0.5 0.3333333 0.3333333 0.5 0.5 0.5 1 0.5 1 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0 0.5 1 0.5 0.5 0.5 0.5 0.5 0.5
 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0 0.5 0.5 0.5 0 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 1 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0 0.5 0.5 0.5 0.5 1 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5
 1 0.3333333 0.5 0.6666667 0.6666667 1 0.5 1 0.5 1 0.3333333 0.5 0.5 1 0.3333333 0.6666667 0.3333333 0.5 0.5 0.5 0.6666667 0.3333333 1 0.6666667 0.5 0.6666667 0.5 0.5 0.5 0.5 0.5 0.5 1 0.3333333 0.6666667 0.5 0.5 1 1 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 1 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5
 0.3333333 0.3333333 0.5 0.6666667 0.3333333 1 0.5 0.6666667 0.5 1 0 0.5 0.5 0 0.3333333 0.6666667 0.3333333 0.5 0.5 0.5 0.3333333 0.3333333 0 0.6666667 0.5 0.6666667 0.5 0.5 0.5 0.5 0.5 0.5 0.6666667 0 0.6666667 0.5 0 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5
 0.4 0 0 0.2 0.2 0.2 0 0.4 0.3333333 0.5 0.2 0.5 0.5 0.25 0 0 0.2 0.5 0 0 0 0 0.25 0.2 0.5 0 0.5 0.5 0.5 0.5 0.5 0.5 0.4 0.2 0.5 0 0 0.5 0.5 0.5 0.5 0.5 0.5 0.3333333 0.5 0 0.5 0.5 0.5 0.6666667 0.6666667 0.5 0 0.5 0.6666667 0.5 1 0 0.5 0.5 0.5
 0.6666667 0 0 0 0.6666667 0.6666667 0.5 0.3333333 1 1 0.6666667 0.3333333 0.5 0.3333333 0.3333333 0.3333333 0.3333333 1 0.5 0.3333333 0 0.3333333 0.5 0.6666667 0.5 1 0.5 1 1 1 0.5 0.5 0.3333333 1 0.5 0.5 0.5 0.5 0.5 0.5 1 1 1 1 1 1 1 1 0.5 0.5 0.5 0.5 0.5 0 0.5 0.5 0.5 0.5 0 0 1
 0.75 0 0.25 0.25 0.75 0.5 0.25 0.5 0.5 0.75 0.25 0.6666667 0.5 0 0.5 0.5 0.5 0.5 0.25 0.5 0 0.5 0.5 0.5 0.5 0 0.5 1 1 0.6666667 0.5 0.5 0.75 0.5 0.5 0.5 0.5 0.5 0.5 0 0.5 0.75 1 1 1 1 1 1 1 1 1 0.5 0.5 0.5 0.5 1 0.5 0.5 0.5 0.5 0.5
 0.25 0.125 0 0.125 0.625 0.125 0.1428571 0.25 0.25 0.375 0.125 0.5 0.5 0 0.125 0.375 0.25 0.5 0.25 0.4 0.125 0 0.2857143 0.125 0.5 0 0 1 0.4 0.75 0.5 0.5 0.75 0.125 0 0.5 0.5 0.5 0.5 0 0.25 0.5 1 0.75 1 1 1 1 1 1 0.8 0 0.5 0.5 1 0 1 0.5 0.5 0.5 0.5
 0 0 0 0 1 0 0 0 0 0 0 0 0.5 0 0 0 0 0 0 0 0 0 0 0 0.5 0.5 0.5 0.5 1 1 0.5 0.5 1 0 0.5 0.5 0.5 0.5 0.5 0 0 0 0.5 1 1 1 1 1 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5
 0.2 0.2 0.2 0.2 0.2 0.2 0.4 0.2 0.2 0.4 0.2 0.3333333 0.5 0 0 0 0.4 0 0.2 0.5 0.2 0.2 0.4 0.2 0.5 0 0.5 0.5 0.5 0 0.5 0.5 0.6 0.4 0 0.5 0.5 0.5 0.6666667 0 0 0.25 0 0.5 1 1 1 1 0.5 0.6666667 1 0.5 0.5 0.5 0.75 0.5 1 0 0.5 0.5 0.5
 0 0 0 0 0 0 0 0 0 0 0 0 0.5 0 0 0 0 0 0 0 0 0 0 0 0.5 0.5 0.5 0.5 0 0 0.5 0.5 0 0 0.5 0.5 0.5 0.5 0.5 0 0 0 0 0 0.5 1 1 1 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5
 0 0 0 0 0 0 0 0 0 0 0 0 0.5 0 0 0 0 0 0 0 0 0 0 0 0.5 0.5 0.5 0.5 0 0 0.5 0.5 0 0 0.5 0.5 0.5 0.5 1 0 0 0 0 0 0 0.5 1 1 0.5 1 1 0.5 0 0.5 0 0.5 0.5 0 0.5 0.5 0.5
 0 0 0 0 0 0 0 0 0 0 0 0 0.5 0 0 0 0 0 0 0 0 0 0 0 0.5 0.5 0.5 0.5 0 0 0.5 0.5 0 0 0.5 0.5 0.5 0.5 0.5 0 0 0 0 0 0 0 0.5 1 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5
 0 0 0 0 0 0 0 0 0 0 0 0 0.5 0 0 0 0 0 0 0 0 0 0 0 0.5 0.5 0.5 0.5 0 0 0.5 0.5 0 0 0.5 0.5 0.5 0.5 0.5 0 0 0 0 0 0 0 0 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5
 0 0 0 0 0 0 0 0 0 0 0 0 0.5 0 0 0 0 0 0 0 0 0 0 0 0.5 0 0 1 0.5 0 0.5 0.5 0 0 0.5 0.5 0.5 0.5 0.5 0.5 0 0 0.5 0.5 0.5 0.5 0.5 0.5 0.5 1 1 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5
 0.1666667 0 0 0.1666667 0.3333333 0.1666667 0 0.3333333 0.2 0.2 0.1666667 0.3333333 0.5 0 0 0 0.1666667 0 0 0 0 0 0.2 0.1666667 0.5 0 0 1 0.3333333 0.5 0.5 0.5 0.3333333 0.1666667 0.5 0.5 0 1 0.3333333 0.5 0 0 0.5 0.3333333 0.5 0 0.5 0.5 0 0.5 1 0 0.25 0.5 0.3333333 0.5 1 0 0.5 0.5 0.5
 0 0 0.1666667 0.1666667 0.1666667 0 0.1666667 0 0 0.1666667 0 0 0.5 0 0 0 0.3333333 0 0.1666667 0 0 0 0.1666667 0.1666667 0.5 0 0.5 0.5 0.25 0 0.5 0.5 0.1666667 0.1666667 0.5 0.5 0.5 0.5 0.3333333 0.5 0 0.2 0.5 0 0.5 0 0.5 0.5 0 0 0.5 0.5 0 0.5 0 1 0 0 0.5 0.5 0.5
 0 0 0 0 1 1 0.5 0 1 1 0 0 0.5 1 1 1 0 0.5 1 0.5 0 1 0.5 1 0.5 1 0.5 0.5 0.5 0.5 0.5 0.5 1 1 0.5 0.5 0.5 0.5 0.5 0.5 0.5 1 0.5 0.5 0.5 0.5 0.5 0.5 0.5 1 0.5 0.5 1 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5
 0.2 0.4 0.2 0.2 0.6 0.2 0.25 0.2 0.2 0.4 0.2 0.3333333 0.5 0 0.2 0.2 0.4 0.5 0.4 0 0.4 0.2 0.25 0.2 0.5 0 0.5 0.5 0.6666667 1 0.5 0.5 0.8 0.4 1 0.5 0.5 0.5 1 0.5 0.5 0.5 0.5 0.5 0.5 1 0.5 0.5 0.5 0.75 1 0 0.5 0.5 1 0.5 1 0 0.5 0.5 0.5
 0.5 0 0.5 0 0.5 0.5 0.5 0.5 0.5 0.5 0.5 1 0.5 0.5 0.5 0 0 0.5 0 0.5 0 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 1 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5
 0 0 0 0 0 0 0 0 0 0 0 0 0.5 0 0 0 0.5 0.5 0.25 0 0 0 0 0 0.5 0 0.5 0.5 0.3333333 1 0.5 0.5 0.75 0 0 0.5 0.5 0.5 0.3333333 0.5 0.5 0 0.5 0.25 0.5 1 0.5 0.5 0.5 0.6666667 1 0.5 0 0.5 0.5 0.5 1 0 0.5 0.5 0.5
 0 0 1 1 1 0 1 0 0 0 0 0 0.5 0 0 0 0 0.5 1 0 0 0 0 1 0.5 0.5 1 0.5 1 0.5 0.5 0.5 0 1 0.5 0.5 0.5 0.5 0.5 0.5 0 1 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5
 0 0 0 0 0 0 0 0 0 0 0 0 0.5 0 0 0 1 0.5 0 0.5 0 0 0 0 0.5 0.5 0.5 0.5 0 0.5 0.5 0.5 0 0 0.5 0.5 0.5 0.5 0 0.5 0.5 0 0.5 0 0.5 0.5 0.5 0.5 0.5 0 1 0.5 0 0.5 0 0.5 0.5 0.5 0.5 0.5 0.5
 0 1 1 0 0 1 1 0 1 1 0 0.5 0.5 1 1 0 1 0.5 0 0.5 1 1 1 0 0.5 0.5 0.5 0.5 1 0.5 0.5 0.5 1 1 0.5 0.5 0.5 0.5 1 0.5 0.5 0.5 0.5 1 0.5 1 0.5 0.5 0.5 1 1 0.5 1 0.5 1 0.5 0.5 0.5 0.5 0.5 0.5
 1 0.5 0 1 1 1 0.5 0 0.5 0.5 0 0 0.5 0 0 0 1 0.5 1 1 0 1 0.5 1 0.5 1 0.5 0.5 0.5 0.5 0.5 0.5 1 0.5 0.5 0.5 0.5 0.5 0.5 1 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 1 1
 1 0.5 0 1 1 1 0.5 0 0.5 0.5 0 0 0.5 0 0 0 0 0.5 1 1 0 1 0.5 1 0.5 1 0.5 0.5 0.5 0.5 0.5 0.5 1 0.5 0.5 0.5 0.5 0.5 0.5 1 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0 0.5 1
 0 0.5 0 0 0 0 0.5 0 0.5 0.5 0 0 0.5 0 0 0 0 0.5 0 0 0 0 0.5 0 0.5 1 0.5 0.5 0.5 0.5 0.5 0.5 0 0.5 0.5 0.5 0.5 0.5 0.5 0 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0 0 0.5
]
