 0.1052632 0.35 0.1568627 0.5 0.3088235 0.3793103 0.8 0.2463768 0.4736842 0.3684211 0.625 0.4615385 0.3372093 0.4339623 0.3142857 0.5316456 0.5 0.6567164 0.7674419 0.4142857 0.4756098 1 0.7333333 0.3950617 0.515625 0.3898305 0.5517241 0.7083333 0.3870968 0.3265306 0.6666667 0.3870968 0.7666667 0.6382979 0.6363636 0.8205128 0.8947368 0.9393939 1 0.8095238 0.5 0.9285714 1 1 0.6097561 0.4893617 0.6 0.5740741 0.6935484 0.5
 0.04761905 0.09090909 0.12 0.8 0.2531646 0.2972973 0.6666667 0.08064516 0.2941176 0.137931 0.2692308 0.125 0.2352941 0.1724138 0.2413793 0.490566 0.3432836 0.5 0.6521739 0.3650794 0.2592593 1 0.6071429 0.3157895 0.3333333 0.359375 0.5263158 0.5666667 0.25 0.2195122 0.5 0.2962963 0.6842105 0.5263158 0.1 0.7096774 0.9 0.8709677 1 0.9090909 0.5333333 1 1 1 0.4 0.255814 0.2222222 0.4489796 0.4769231 0.5
 0 0.1428571 0.0952381 1 0.1470588 0.1724138 0.5 0.07407407 0.07692308 0.07142857 0.2857143 0.09090909 0.05714286 0.32 0.1 0.3 0.2325581 0.3478261 0.5 0.2 0.1818182 0.5 0.4333333 0.2 0.3125 0.125 0.5 0.3181818 0.1428571 0.2 0 0.2380952 0.25 0.3809524 0.2 0.5882353 0.7692308 0.5555556 0 0.1428571 0.2 0.7142857 0.6 0.5 0.4090909 0.05555556 0.5 0.2857143 0.4285714 0.5
 0.3333333 0.7142857 0.3658537 0.5 0.5384615 0.5714286 0.8888889 0.2826087 0.56 0.5 0.6 0.4642857 0.4307692 0.5 0.6071429 0.6491228 0.5857143 0.6349206 0.8 0.5 0.5373134 0.8571429 0.8387097 0.5694444 0.6415094 0.5957447 0.7575758 0.7142857 0.6086957 0.40625 0.6666667 0.5555556 0.7407407 0.625 0.4444444 0.8235294 1 0.9130435 0.75 0.9444444 0.9 0.8888889 1 0.6 0.6388889 0.5365854 0.6666667 0.7352941 0.7368421 0.5
 0.1111111 0.5384615 0.25 0.5714286 0.4328358 0.4489796 0.8333333 0.2459016 0.5333333 0.3636364 0.7142857 0.52 0.3333333 0.3611111 0.5294118 0.578125 0.5243902 0.7407407 0.8181818 0.4626866 0.5 1 0.7380952 0.5411765 0.4745763 0.4912281 0.5357143 0.6976744 0.3703704 0.3902439 0.6666667 0.4166667 0.7333333 0.7407407 0.4545455 0.78125 0.8333333 0.8421053 1 0.6 0.2857143 1 1 1 0.6829268 0.4489796 0.4285714 0.575 0.75 0.5
 0.5 0.5 0 0.5 0 0 1 0 0 0 0 0 0 0 0 0.2 0 0 0.5 0.1428571 0 0.5 0 0 0 0 0 0 0 0.25 0.5 0 0 0 0.5 0.5 0 0.5 0.5 0 0.5 0 0.5 0.5 0 0 0.5 0 0 0.5
 0 0 0.1666667 0 0.2 0.1785714 0.7 0.1111111 0.2777778 0.05263158 0.5 0.09090909 0.106383 0.1785714 0.2222222 0.3243243 0.2666667 0.3928571 0.5666667 0.1612903 0.2619048 1 0.5 0.2380952 0.2820513 0.3 0.3846154 0.4761905 0.07692308 0.1818182 0.5 0.1666667 0.4615385 0.3636364 0 0.5 0.8181818 0.8 1 0.9 0.3333333 1 0.7777778 0.6666667 0.25 0.1538462 0.5 0.2857143 0.4545455 0.5
 0.2222222 0.3333333 0.1609195 0.5714286 0.3857143 0.5151515 0.8823529 0.1587302 0.4074074 0.25 0.4705882 0.4090909 0.3295455 0.45 0.3225806 0.5492958 0.6049383 0.6842105 0.8 0.4305556 0.4588235 1 0.7619048 0.5 0.5405405 0.5 0.5517241 0.78 0.3823529 0.3333333 0.5 0.3448276 0.8709677 0.675 0.3 0.8484848 0.8571429 0.9285714 1 0.8636364 0.4166667 1 1 1 0.6122449 0.4255319 0.7142857 0.6511628 0.7843137 0.5
 0 0.5 0.1935484 0.6 0.3513514 0.48 0.8461538 0.220339 0.52 0.3529412 0.5714286 0.3333333 0.3684211 0.46875 0.40625 0.4561404 0.484375 0.6666667 0.6875 0.3584906 0.5254237 1 0.7179487 0.4594595 0.5 0.4230769 0.5862069 0.62 0.56 0.3 0.6666667 0.3469388 0.65625 0.6842105 0.1666667 0.7142857 1 0.9473684 1 0.6363636 0.4166667 0.8666667 0.7142857 0.75 0.5641026 0.4358974 0.5714286 0.6470588 0.6785714 0.5
 0.09090909 0.4545455 0.2028986 0.5 0.3559322 0.5384615 0.9444444 0.2692308 0.6333333 0.3333333 0.625 0.2352941 0.2985075 0.4722222 0.4166667 0.5862069 0.6101695 0.640625 0.875 0.4042553 0.5087719 1 0.7 0.5 0.5769231 0.5 0.6190476 0.6857143 0.4761905 0.4102564 0.5 0.3695652 0.8235294 0.6486486 0.125 0.8571429 1 0.962963 1 0.8571429 0.6666667 0.8823529 0.9230769 0.6666667 0.6486486 0.5882353 0.5 0.7 0.8043478 0.5
 0.25 0.6666667 0.2307692 0.5 0.4 0.24 0.75 0.25 0.1818182 0 0.5833333 0.3333333 0.2121212 0.3636364 0.4666667 0.3846154 0.4482759 0.4736842 0.5 0.2424242 0.4642857 1 0.6153846 0.4482759 0.4137931 0.3809524 0.5 0.5882353 0.4285714 0.2142857 1 0.1538462 0.9 0.4444444 0 0.4285714 1 0.8333333 0.5 0.875 0.8 0.75 1 1 0.5833333 0.4 0.3333333 0.4444444 0.6666667 0.5
 0.09090909 0.4444444 0.05172414 0.3333333 0.1944444 0.2727273 0.5 0.07692308 0.2222222 0.2 0.3636364 0.173913 0.1363636 0.28125 0.2727273 0.3076923 0.2916667 0.4333333 0.6818182 0.2857143 0.3023256 1 0.5238095 0.22 0.38 0.3142857 0.4117647 0.5 0.1538462 0.3214286 0 0.3571429 0.5 0.45 0 0.6666667 0.8 0.8 1 0.6666667 0.5 1 0.9 1 0.3846154 0.2307692 0 0.3333333 0.46875 0.5
 0 0.6666667 0.40625 0.5 0.5666667 0.5909091 0.875 0.5217391 0.5714286 0.4444444 0.8888889 0.5454545 0.48 0.5 0.9285714 0.4827586 0.6129032 0.75 0.8571429 0.3913043 0.6296296 1 0.9230769 0.6176471 0.44 0.5238095 0.5714286 0.8461538 0.5 0.4 1 0.2083333 0.8461538 0.7777778 0.7142857 0.8333333 1 1 1 1 0.75 1 1 0.5 0.6956522 0.6818182 1 0.6 0.7619048 0.5
 0.3 0.6363636 0.4310345 0.5 0.5217391 0.6285714 1 0.3076923 0.7083333 0.5 0.5714286 0.5454545 0.4571429 0.6071429 0.7 0.5882353 0.6734694 0.7804878 0.8 0.59375 0.6097561 0.75 0.8181818 0.6666667 0.7 0.5897436 0.7857143 0.6785714 0.6 0.5 0.5 0.4333333 0.8333333 0.7142857 0.5 0.8888889 1 0.85 0.5 0.7142857 1 0.8461538 0.8333333 0.5 0.8235294 0.5483871 0 0.7 0.8181818 0.5
 0.5 0 0.25 0 0 1 0.5 0.5 0 0.5 0 0 0 0 0.3333333 0 0.3333333 0.5 1 0.3333333 0.3333333 0.5 0.5 0.5 0.3333333 0.5 0 1 0 0.5 0.5 0.3333333 1 1 0 1 0.5 1 1 0.5 0 0.5 0.5 0.5 0 0.2 0 0 0 0.5
 0.3 0.6842105 0.4605263 0.75 0.5272727 0.6521739 0.8181818 0.4347826 0.6551724 0.6 0.8333333 0.5 0.40625 0.5862069 0.6129032 0.5925926 0.6129032 0.7037037 0.7619048 0.4444444 0.5833333 1 0.8333333 0.6551724 0.6530612 0.6304348 0.8461538 0.6428571 0.7916667 0.5666667 0.6666667 0.5 0.75 0.7297297 0.6153846 0.8181818 1 0.8888889 1 0.7647059 0.6666667 1 1 1 0.7027027 0.6551724 0.6 0.7333333 0.7659574 0.5
 0 0.4 0.06666667 0 0.1470588 0.2083333 1 0.08333333 0.2222222 0.3076923 0.2857143 0.3125 0.12 0.3684211 0.09090909 0.1538462 0.2333333 0.3157895 0.75 0.2592593 0.2666667 1 0.5384615 0.1290323 0.34375 0.1764706 0.1 0.5 0.1538462 0.1666667 0 0.25 0.5 0.3333333 0 0.8571429 0.8 0.5454545 1 0.6666667 0.2 0.875 1 1 0.2941176 0.4 0 0.3125 0.3809524 0.5
 0 0.2 0.2037037 0.2 0.173913 0.2972973 0.7647059 0.1632653 0.2333333 0.2307692 0.1875 0.1578947 0.1428571 0.2727273 0.2173913 0.4137931 0.3617021 0.4736842 0.6190476 0.375 0.2592593 1 0.6363636 0.325 0.3157895 0.3513514 0.5555556 0.55 0.2222222 0.2857143 0 0.2702703 0.6666667 0.5 0.1666667 0.76 0.875 0.9090909 0.5 0.4285714 0.125 1 0.75 0.5 0.4 0.15625 0.2 0.4545455 0.5833333 0.5
 0 0.2857143 0.4545455 1 0.8333333 0.7142857 0.6666667 0.4285714 0.5 0 1 0.6666667 0.3333333 0.4 0.6666667 1 0.3636364 0.9 0.8 0.5555556 0.5454545 0.5 1 0.7 0.8333333 0.875 1 1 0.2857143 0.5 1 0.3846154 1 0.8333333 0.5 0.6 1 1 0.5 1 0.5 1 1 0.5 1 0.4444444 1 1 0.8333333 0.5
 0.1666667 0 0.125 0.3333333 0.1282051 0.2307692 0.9 0.1025641 0.2142857 0.173913 0 0 0.1538462 0.05 0.125 0.2692308 0.1794872 0.2903226 0.4117647 0.1764706 0.21875 0.5 0.5 0.1515152 0.2857143 0.1428571 0.5714286 0.3333333 0.1666667 0.1111111 0 0.1818182 0.1428571 0.24 0.4 0.5 0.8571429 0.5 0.5 0.1428571 0.08333333 0.5454545 0.6666667 0 0.2173913 0.3181818 0.5 0.2857143 0.2727273 0.5
 0 0 0 0 0 0.1052632 0.25 0 0 0 0.2 0 0 0.1111111 0.08333333 0.08333333 0.1052632 0.1 0.2307692 0 0.1666667 1 0.1818182 0.1428571 0 0 0 0.2 0 0 0.5 0 0.2 0.125 0 0.1428571 0.5 0.4285714 0.5 0 0.1666667 0.5 0.75 1 0.3333333 0 0.3333333 0.07692308 0.0625 0.5
 0 0.1111111 0 0.5 0 0.2 0.2857143 0.06896552 0 0.07142857 0.2 0 0.07407407 0.2727273 0.05555556 0.1304348 0.06060606 0.1290323 0.4444444 0.08695652 0.1578947 0.5 0.2 0.07142857 0.05263158 0.03703704 0.1666667 0.2 0 0.15 0 0.1111111 0.4545455 0.09090909 0 0.5 0.5714286 0.5 0.5 0 0.1666667 0.8 0.8571429 1 0.1666667 0.1666667 0 0.1052632 0.21875 0.5
 0.5 0.5 0 0 0 0 1 0 0 0 0 0.3333333 0.3333333 0.2 0 0 0 0 1 0.25 0 0.5 0 0 0 0 0.5 0 0 0.5 0 0 0 0.5 0.5 0.5 0.5 0.5 0.5 1 0.5 0.5 0.5 0 0 0 0 0 0 0.5
 0 0.5 0.07692308 0 0.06666667 0.25 1 0.08333333 0.2 0 0.25 0 0.1764706 0.3333333 0 0.2 0.1904762 0.09090909 0.8571429 0.05555556 0.4 1 0.1 0.1363636 0.3636364 0.1428571 0.125 0.3333333 0 0.2857143 0.5 0.2352941 0.3333333 0.5714286 0 0.8571429 1 1 0 0.5 0 0.5 1 1 0.4285714 0 0 0 0.3333333 0.5
 0.5 0.6 0.3 0.5 0.5714286 0.2857143 1 0.2666667 0.625 0.4 0.6 0.3333333 0.7777778 0.3333333 0.2857143 0.25 0.5 0.4666667 0.8 0.1 0.7142857 0.5 0.6666667 0.5833333 0.5833333 0.3333333 0.2 0.5 0.25 0 1 0.3333333 0.8 0.875 0.5 0.9166667 0.8333333 0.8333333 0.5 1 0.5 1 0.6666667 0.5 0.5454545 0.4 0 0.3333333 0.7333333 0.5
 0 0 0.1111111 0.5 0.1111111 0.07692308 0 0 0 0 0 0 0.05555556 0 0 0.1 0.07142857 0 0.2857143 0.1111111 0 1 0 0 0.1333333 0.1176471 0.25 0 0 0.1538462 0.5 0 0.125 0 0 0.4545455 0.5 0.2 0.5 0.5 0 0.5 0 0 0.06666667 0.1 0 0 0.2307692 0.5
 0 0 0 0.5 0 0 1 0 0 0 0 0 0.08333333 0.1111111 0 0.1 0 0 0.4 0 0 0.5 0.2222222 0 0.2857143 0.07692308 0 0.1 0 0.1666667 0.5 0 0 0.25 0 0.3333333 0.25 0.1428571 0.5 0 0.3333333 1 0.5 0.2 0 0 0 0 0.2 0.5
 0.5 0 0 0.5 0 0.25 1 0.5 0.5 1 0 0 0 0 0 0.5 0 0 0.5 0.4 0 0.5 0.3333333 0 0.25 0.3333333 0 0 0.5 0.5 0.5 0 0 0.5 0.5 1 0 0 1 0 0.5 1 0.8 0.5 0 0 0 0.5 0.5 0.5
 0 0.5 0.1525424 0.5 0.3478261 0.3571429 0.8125 0.1551724 0.3870968 0.2857143 0.4166667 0.1428571 0.2439024 0.1923077 0.1176471 0.1538462 0.3902439 0.6 0.5909091 0.3611111 0.3170732 1 0.75 0.3877551 0.4358974 0.3513514 0.4166667 0.6153846 0.3043478 0.1764706 1 0.2972973 0.7058824 0.6 0 0.7826087 0.6666667 0.8333333 1 0.5714286 0.4545455 0.9333333 1 1 0.5 0.45 0.5 0.3333333 0.5333333 0.5
 0.4615385 0.6428571 0.3220339 0.8 0.4761905 0.5 0.8 0.1666667 0.5714286 0.4736842 0.6923077 0.5333333 0.5135135 0.5416667 0.55 0.5 0.5106383 0.744186 0.9444444 0.4634146 0.5510204 1 0.8461538 0.5744681 0.5641026 0.4117647 0.6 0.7692308 0.3181818 0.4516129 0.8 0.3448276 0.6 0.84375 0.5555556 0.6818182 1 0.8333333 1 1 0.6 0.9 1 1 0.55 0.5 0.75 0.5945946 0.6818182 0.5
 0.5 0.2 0.1666667 0.5 0.1666667 0.5454545 0.5 0.1666667 1 0.5 0.625 0.2 0.3333333 0.5 0.4 0.1666667 0.4 0.7777778 0.5 0.3333333 0.5714286 0.5 0.5 0.2857143 0.4285714 0.5 0.6666667 1 0 1 1 0.4 1 0.8 0 0.5 0.6666667 1 1 1 1 1 1 1 0.5 0.25 0.5 0.8 1 0.5
 0.1 0.125 0.1803279 0.5 0.1714286 0.3703704 0.5 0.1777778 0.25 0.3636364 0.3888889 0.3571429 0.244898 0.2173913 0.2941176 0.3076923 0.4259259 0.5510204 0.7142857 0.2647059 0.425 1 0.7142857 0.3488372 0.3529412 0.3 0.5555556 0.6666667 0.4 0.3 1 0.2666667 0.6875 0.5454545 0 0.7142857 0.9230769 0.8947368 1 1 0.6666667 1 1 0.5 0.6666667 0.4054054 0.2 0.5 0.5263158 0.5
 0 0.3076923 0.16 0.4 0.2241379 0.2878788 0.75 0.147541 0.3333333 0.28 0.4285714 0.173913 0.1851852 0.2631579 0.3157895 0.2826087 0.3064516 0.5230769 0.5714286 0.2631579 0.25 1 0.5454545 0.2156863 0.3214286 0.1956522 0.3333333 0.53125 0.2380952 0.1818182 1 0.2340426 0.6190476 0.4166667 0.1666667 0.7272727 0.9375 0.78125 1 0.6666667 0.2666667 0.7692308 0.8 0.5 0.4666667 0.3181818 0 0.4736842 0.5 0.5
 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5
]
