 0.5454545 0.2727273 0.4545455 0 0.4545455 0.3 0.6666667 0.1 0.3636364 0.6 0.3636364 0 0.6 0.5 0.8571429 0.5454545 0.1818182 0.7777778 0.4 1 0.3636364 0.6 0.4545455 0.6 0.2857143 0.4 0.4 1 1 0.6 0.5 0.5 1 0.5714286 1 0 0 0 0.5 1 1 0.5 1 0 1 1 0 0 0 0
 0.2857143 0.2857143 0.1428571 0.5 0.1428571 0.2857143 0.5 0.2857143 0.2857143 0.75 0.2857143 0 0.3333333 0.1428571 0.5 0.5714286 0.1428571 0.6 0.3333333 1 0.4285714 0.3333333 0.7142857 1 0 0.1666667 0.5 1 1 0.6666667 1 1 0.6666667 0.25 0.5 0 1 1 1 1 1 1 0.5 0 1 1 0.5 0 0 0
 0.4545455 0.3636364 0.2727273 0.5 0.4545455 0.5 0.3333333 0.3 0.2727273 0.8 0.5454545 0 0.4 0.4545455 0.4285714 0.5 0.2727273 0.6666667 0.4 1 0.4545455 0.4 0.4545455 0.6 0.2857143 0.5 0.7 1 1 0.2 1 0.75 0.8 0.5714286 1 1 1 0.5 1 1 1 0.5 0 1 1 1 0 0 0 1
 0.8181818 0.6363636 0.7272727 0.5 0.6363636 0.9 0.3333333 0.8 0.6363636 0.6 0.7272727 0 0.6 0.8181818 0.8571429 0.7272727 0.5 0.8888889 0.9 1 0.8181818 0.9 0.8181818 0.8 0.8571429 0.9 0.9 1 1 0.8 0.5 1 1 0.8571429 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
 0.2222222 0 0.1111111 0 0.3333333 0.375 0.3333333 0.125 0.1111111 0.5 0.2222222 0 0.8 0.2222222 0.4 0.3333333 0.1111111 0.5 0.3333333 1 0.2222222 0.25 0.4444444 0.4 0.1666667 0.25 0.375 1 1 0 0.5 0.25 0.3333333 0.4 1 0 0 0.5 0.5 0 1 0.5 1 0.5 0.5 0.5 0 0 0 0
 0.4 0.3 0.3 0 0.5 0.4444444 0.6666667 0.2222222 0.3 0.5 0.6 0 0.6 0.6 0.6666667 0.6 0.1 0.6666667 0.5 1 0.4 0.5555556 0.5 0.6 0.1428571 0.7777778 0.4444444 1 1 0.25 0.5 0.25 0.75 0.6666667 1 0 0 0 1 1 1 0.5 1 0.5 0.5 0.5 0 1 1 1
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.5 1 1 1 1 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5
 0.5454545 0.1818182 0.2727273 0 0.6363636 0.4 0.3333333 0.3 0.4545455 0.4 0.6363636 0 0.6 0.6363636 0.5714286 0.5454545 0.1818182 0.7777778 0.6 0 0.5 0.6 0.4545455 0.6 0.5714286 0.6 0.6 0.6666667 1 0.4 1 1 0.8 0.7142857 1 0 0 1 1 1 1 0.5 0 0 0 0 1 1 1 1
 0.5 0.2 0.4 0 0.6 0.4444444 0.6666667 0.2222222 0.5 0.75 0.5 0 0.6 0.4 0.6666667 0.6 0.1 0.75 0.4444444 0 0.4 0.5 0.5 0.75 0.5 0.3333333 0.4444444 1 1 0.6 0 0.6666667 0.6 0.3333333 1 0.5 0.5 0 1 0.5 0.5 0 1 0 1 1 0 1 1 1
 0.4545455 0.2727273 0.3636364 0 0.5454545 0.5 0.3333333 0.3 0.4545455 0.6 0.5454545 0 0.4 0.5454545 0.2857143 0.5454545 0.1818182 0.5555556 0.5 0 0.5454545 0.5 0.5 0.6 0.5714286 0.4 0.6 1 1 0.8 1 0.75 1 0.7142857 1 0 0 0.5 1 1 1 0.5 1 0 1 1 1 0 0 0
 0.2 0 0.2 0.5 0.4 0 0 0.2 0 0.5 0.2 0 0.5 0.4 0 0.4 0.2 0.6 0.4 0 0.4 0.25 0.4 0.5 0.5 0.25 0.5 0.5 0.5 0.5 1 1 0.5 0.6666667 0.5 0 1 1 1 1 1 0.5 1 0.5 0.5 0.5 1 0.5 0.5 0
 0.8571429 0.2857143 0.5714286 1 0.7142857 0.5714286 1 0.3333333 0.2857143 1 0.8571429 0.5 0.5 0.7142857 1 0.7142857 0.1428571 0.8333333 0.8571429 0.5 0.4285714 0.5 0.4285714 0.5 0.5 0.7142857 0.5714286 1 1 0.25 0.5 1 1 0.8 1 1 1 0.5 1 1 1 0.5 0.5 0.5 0.5 0.5 0 1 1 0.5
 0.6 0.4 0.4 0 0.6 0.5555556 1 0.4444444 0.4 0.75 0.8 0.5 1 0.6 0.8333333 0.5 0.1 0.75 0.2222222 0.5 0.4 0.6666667 0.6 0.75 0.2857143 0.5 0.5 1 1 0.4 0.5 0.5 0.8 0.7142857 1 0 0 0.5 0.5 0 1 0.5 1 1 1 1 1 1 1 1
 0.5 0.2 0.5 0 0.5 0.3333333 0.5 0.4444444 0.4 0.75 0.5 0.5 0.75 0.6 0.5 0.3 0.1 0.625 0.5555556 0.5 0.4 0.5555556 0.4 0.5 0.4285714 0.5 0.5 1 1 0.4 0.5 0.75 1 0.7142857 1 0 0 0.5 1 1 1 0.5 0 1 1 1 1 0 0 0
 0.3333333 0 0 0.5 0 0 1 0 0.3333333 1 0.3333333 0.5 0 0 0 0 0 0 0 0.5 0.3333333 0 0 0.5 0 0 0 0.5 1 0.5 0 0 0.5 0 0 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0 1 1 0.5 0.5 0.5 0.5
 0 0 0 0.5 0 0 0 0 0 0.5 0 0.5 0 0 0 0 0 0 0 0.5 0 0 0 0.5 0 0 0 0 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5
 0.6 0.6 0.6 0.5 0.6 0.4 0.5 0.25 0.6 0 0.6 0.5 0.5 0.4 0.3333333 0.8 0.2 1 0.75 0.5 0.6 0.4 0.2 0.5 0.75 0.6 0.6 0.5 0.5 0.5 1 1 0.8 0.75 1 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0 0 0 0.5 0 0 0.5
 0.5 0 0.5 0 0 0.5 0.5 0 0 0 0.5 0.5 0.5 0.5 0 0 0.5 0.5 0.5 0.5 0 1 0 0 0.5 0.5 0.5 1 0.5 0 0.5 0.5 1 0.5 1 0 0 0 0 0 0 0 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5
 0 0 0.25 0 0.5 0.25 0.5 0.3333333 0 0 0.25 0.5 0 0.5 0 0.25 0 0.75 0.75 0.5 0 0.3333333 0.25 0 0 0.5 0.25 1 0.5 0 0.5 0.5 1 0.75 1 0 0 0.5 1 1 1 0.5 0.5 0.5 0.5 0.5 0 0.5 0.5 0.5
 0 0.2 0.2 0.5 0 0.2 0.5 0 0.2 0 0.2 0.5 0.5 0 0.3333333 0.2 0 0.6666667 0.25 0.5 0.2 0.4 0 0.5 0 0.2 0 0.5 0.5 0.2 0 0 0.5 0.25 1 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0 0 0 0.5 0 0 0.5
 0.4285714 0.4285714 0.1428571 0 0.4285714 0.4285714 0.5 0.3333333 0.4285714 0.6666667 0.5714286 0.5 1 0.4285714 0.75 0.4285714 0.1428571 0.6 0.3333333 0.5 0.2857143 0.6666667 0.2857143 0.3333333 0.2 0.2857143 0.2857143 1 0.5 0.25 0.5 0.25 0.75 0.5 1 0 0 0.5 0.5 0 0 0.5 0.5 1 1 1 1 0.5 0.5 1
 0 0 0 0.5 0 0 0.5 0.5 0 0.5 0 0.5 0.5 0 0.5 0 0 0 0 0.5 0 0 0 0.5 0 0 0 1 0.5 0 0 0 0 0 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5
 0 0 0 1 0 1 0.5 1 0 1 0 0.5 0.5 1 1 0 0 1 1 0.5 1 0.5 1 1 0 1 1 0.5 0.5 0.5 1 1 0.5 1 0.5 0.5 1 1 1 1 1 1 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5
 0 0 0 1 0 0 0.5 1 0 1 0 0.5 0.5 1 0 0 0 1 1 0.5 1 0.5 1 0 0 1 1 0.5 0.5 0.5 1 1 0.5 1 0.5 0 0.5 1 1 1 1 1 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5
 0 0 0 0 0.5 0 0.5 0.5 0 0 0.5 0.5 0 1 0 0.5 0 0.5 1 0.5 0 1 0.5 0 0.5 0.5 0.5 0.5 0.5 0.5 1 0.5 0.5 0.5 0.5 0 0 0.5 1 1 1 0.5 0.5 0.5 0.5 0.5 0 0.5 0.5 0.5
 0 0 0 0 0 0 0.5 0 0 0 0 0.5 0 0.5 0 0 0 0.5 0 0.5 0 0 0 0 0 0.5 0 0.5 0.5 0.5 1 0 0.5 0.5 0.5 0 0 0 0.5 1 1 0.5 0.5 0.5 0.5 0.5 0 0.5 0.5 0.5
 0 0 0 0 0 0 0.5 0 0 0 0 0.5 0.5 0 0 0 0 1 0 0.5 0 0.5 0 0 0 1 0 0.5 0.5 0.5 1 0 0.5 1 0.5 0 0 0 0 0.5 1 1 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5
 0 0 0 0 0 0 0.5 0 0 0 0 0.5 0.5 0 0 0 0 0 0 0.5 0 0.5 0 0 0 0 0 0.5 0.5 0.5 1 0 0.5 1 0.5 0 0 0 0 0 0.5 1 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5
 0.5 0 0.5 0 0.5 0.5 0.5 0.5 0.5 0 0.5 0.5 1 0.5 0 0.5 0 0.5 0.5 0.5 0.5 1 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 1 0.5 0.5 0.5 0.5 0 0 0.5 0.5 0 0 0.5 0.5 0.5 0.5 0.5 1 0.5 0.5 0.5
 0 0 0 0.5 1 0.5 0 0 0 1 0 0.5 0 0 0.5 1 1 0 0 0.5 1 0 0 0 0.5 0 1 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5
 1 1 1 0.5 1 0 0.5 1 1 1 1 0.5 0.5 1 1 0 0 0.5 0.5 0.5 1 1 1 0.5 0.5 0 0 1 0.5 1 0.5 0.5 1 0 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 1 1 0.5 0.5 0.5 0.5
 1 0 0 0.5 0 0 0.5 0 0 1 0 0.5 0.5 0 0 0 0 0.5 0.5 0.5 1 0 0 0.5 0.5 0 0 0 0.5 1 0.5 0.5 1 0 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0 0.5 1 0.5 0.5 0.5 0.5
 1 0 0 0.5 0 0 0.5 0 0 1 0 0.5 0.5 0 0 0 0 0.5 0.5 0.5 1 0 0 0.5 0.5 0 0 0 0.5 1 0.5 0.5 1 0 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0 0 0.5 0.5 0.5 0.5 0.5
 0 0 0 0.5 1 0 0.5 0 0 0.5 1 0.5 1 1 0.5 1 0 1 1 0.5 0 1 0 0 1 0 0 0.5 0.5 0.5 0.5 1 0.5 0 0.5 0.5 0.5 1 1 0.5 0.5 0 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5
 0 1 0 0.5 0 0 0.5 0 0 0.5 1 0.5 0.5 1 1 1 0 1 0 0.5 0 0 1 0.5 0 0 1 0.5 0.5 1 0.5 0.5 1 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 1 0.5
 0 1 0 0.5 0 0 0.5 0 0 0.5 1 0.5 0.5 1 1 1 0 1 0 0.5 0 0 1 0.5 0 0 1 0.5 0.5 1 0.5 0.5 1 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0 0.5 0.5
 1 0 0 0.5 1 1 0.5 1 1 1 0 0.5 1 1 1 0 0 1 0 0.5 0 0 1 1 0.5 0 1 0.5 0.5 0.5 0.5 0.5 0.5 0 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5
]
